product_id,sku,name,category_id,supplier_id,unit_price,unit_cost,reorder_level,reorder_qty
4050,SKU-004050,Future-proofed homogeneous capability,16,32,62.97,36.4,7,142
4051,SKU-004051,Switchable clear-thinking algorithm,13,57,503.73,342.9,17,64
4052,SKU-004052,Adaptive mission-critical function,3,82,609.31,444.75,17,136
4053,SKU-004053,Mandatory disintermediate encoding,2,29,447.98,292.8,29,107
4054,SKU-004054,Grass-roots dedicated definition,4,76,548.46,340.66,25,179
4055,SKU-004055,Reactive exuding benchmark,13,19,15.46,11.89,48,146
4056,SKU-004056,Optional multi-state encoding,4,35,534.95,251.46,30,142
4057,SKU-004057,Function-based zero administration productivity,12,47,7.27,4.2,37,124
4058,SKU-004058,Diverse analyzing attitude,17,14,365.73,200.95,46,55
4059,SKU-004059,Monitored bi-directional policy,17,71,96.97,73.27,43,51
4060,SKU-004060,Customizable mobile throughput,12,5,369.51,209.95,34,137
4061,SKU-004061,Persistent methodical productivity,12,3,95.29,63.95,22,152
4062,SKU-004062,Digitized systematic productivity,17,81,92.92,50.5,23,100
4063,SKU-004063,Optimized national synergy,16,22,543.99,377.77,5,86
4064,SKU-004064,Pre-emptive attitude-oriented algorithm,8,50,779.76,456.0,48,136
4065,SKU-004065,Versatile explicit array,9,38,175.17,118.36,14,170
4066,SKU-004066,Mandatory didactic architecture,10,47,83.39,60.87,42,144
4067,SKU-004067,Digitized responsive process improvement,1,55,292.96,183.1,42,139
4068,SKU-004068,Optimized eco-centric challenge,15,89,222.04,158.6,13,115
4069,SKU-004069,Seamless 4thgeneration open system,17,21,149.13,106.52,21,132
4070,SKU-004070,Triple-buffered intermediate secured line,10,57,42.32,31.82,7,88
4071,SKU-004071,Customizable mobile approach,14,2,762.23,430.25,15,94
4072,SKU-004072,Exclusive stable protocol,3,25,263.97,187.21,21,73
4073,SKU-004073,Quality-focused 4thgeneration orchestration,12,39,286.01,232.53,9,175
4074,SKU-004074,Organized reciprocal alliance,12,99,326.21,191.34,40,118
4075,SKU-004075,Ergonomic reciprocal database,7,97,447.78,285.21,44,153
4076,SKU-004076,Virtual well-modulated moratorium,6,75,414.44,318.8,32,140
4077,SKU-004077,Multi-tiered executive info-mediaries,9,93,381.02,224.13,31,172
4078,SKU-004078,Multi-channeled homogeneous concept,11,7,332.3,194.33,40,116
4079,SKU-004079,Synergized asynchronous projection,10,32,923.23,473.45,41,198
4080,SKU-004080,Advanced optimal paradigm,6,66,462.99,291.19,32,80
4081,SKU-004081,Managed well-modulated benchmark,9,31,11.12,6.18,38,89
4082,SKU-004082,Enterprise-wide systematic success,14,44,203.89,167.87,41,80
4083,SKU-004083,Progressive 5thgeneration time-frame,12,24,476.39,276.97,38,102
4084,SKU-004084,Ergonomic 24/7 Internet solution,16,29,595.98,416.77,5,188
4085,SKU-004085,Progressive explicit adapter,4,95,201.1,117.6,32,171
4086,SKU-004086,Team-oriented asymmetric paradigm,4,95,452.67,239.51,6,134
4087,SKU-004087,Persevering 5thgeneration portal,12,63,15.0,8.62,23,128
4088,SKU-004088,Optional optimizing budgetary management,10,32,235.17,180.9,37,166
4089,SKU-004089,Reactive secondary function,8,15,517.29,410.55,49,131
4090,SKU-004090,Optimized real-time functionalities,15,80,625.06,383.47,15,194
4091,SKU-004091,Down-sized transitional leverage,7,22,251.85,195.23,21,108
4092,SKU-004092,Synergistic scalable pricing structure,3,74,313.67,252.96,47,60
4093,SKU-004093,Inverse systemic workforce,4,34,333.95,169.52,9,109
4094,SKU-004094,Object-based multi-state projection,8,20,250.01,159.24,41,179
4095,SKU-004095,Sharable value-added Internet solution,2,46,417.67,229.49,45,72
4096,SKU-004096,Future-proofed contextually-based encoding,14,96,422.64,300.13,20,163
4097,SKU-004097,Fully-configurable national analyzer,3,28,208.18,130.93,9,184
4098,SKU-004098,Ergonomic grid-enabled service-desk,16,92,258.86,136.24,12,161
4099,SKU-004099,Decentralized asymmetric benchmark,10,60,586.28,385.71,29,93
4100,SKU-004100,Persistent national matrices,8,94,19.22,14.56,27,129
4101,SKU-004101,Operative fault-tolerant knowledge user,7,9,91.22,63.35,46,75
4102,SKU-004102,Enhanced impactful initiative,8,61,700.88,400.5,45,54
4103,SKU-004103,Reactive content-based analyzer,4,39,12.4,9.69,40,143
4104,SKU-004104,Multi-layered intermediate access,17,68,369.41,244.64,8,117
4105,SKU-004105,Synchronized clear-thinking forecast,10,52,905.13,461.8,50,97
4106,SKU-004106,Cloned maximized database,9,89,444.34,286.67,29,58
4107,SKU-004107,Virtual intermediate customer loyalty,3,34,605.4,476.69,41,99
4108,SKU-004108,Organized client-driven task-force,5,76,440.34,355.11,17,183
4109,SKU-004109,Adaptive solution-oriented emulation,1,100,547.69,383.0,46,184
4110,SKU-004110,Re-contextualized bifurcated projection,3,52,548.02,405.94,23,175
4111,SKU-004111,Polarized dedicated open architecture,14,72,409.57,213.32,11,102
4112,SKU-004112,De-engineered tangible complexity,16,90,825.86,451.29,40,76
4113,SKU-004113,Expanded stable paradigm,6,47,414.58,287.9,49,178
4114,SKU-004114,Cross-group dedicated infrastructure,16,9,335.88,275.31,31,63
4115,SKU-004115,Integrated asynchronous success,16,98,549.89,335.3,38,166
4116,SKU-004116,Proactive fault-tolerant policy,1,61,343.36,208.1,15,155
4117,SKU-004117,Profound asynchronous ability,11,89,784.7,469.88,6,113
4118,SKU-004118,Public-key asynchronous conglomeration,17,66,486.4,302.11,47,112
4119,SKU-004119,Stand-alone needs-based groupware,8,97,406.71,229.78,8,192
4120,SKU-004120,Stand-alone multi-state attitude,9,55,720.93,459.19,41,139
4121,SKU-004121,Vision-oriented intangible parallelism,17,94,169.97,129.75,14,112
4122,SKU-004122,Organic composite product,10,66,730.49,486.99,31,75
4123,SKU-004123,Optional systematic toolset,6,30,633.29,442.86,8,149
4124,SKU-004124,Synergistic object-oriented focus group,13,63,463.86,257.7,7,71
4125,SKU-004125,Adaptive eco-centric frame,15,14,277.69,143.9,15,59
4126,SKU-004126,Organized fault-tolerant middleware,11,52,454.26,289.25,16,104
4127,SKU-004127,Cloned mission-critical definition,5,58,792.99,419.57,34,154
4128,SKU-004128,Ergonomic reciprocal projection,11,82,29.35,14.9,9,111
4129,SKU-004129,Multi-lateral zero administration leverage,10,10,324.49,210.71,49,155
4130,SKU-004130,Face-to-face intangible initiative,8,87,556.37,305.7,20,171
4131,SKU-004131,Configurable motivating flexibility,12,29,759.13,381.47,26,173
4132,SKU-004132,Multi-lateral non-volatile challenge,9,44,390.13,233.61,37,109
4133,SKU-004133,Implemented fault-tolerant moratorium,6,25,333.68,213.9,44,146
4134,SKU-004134,Future-proofed fresh-thinking ability,6,45,28.62,21.36,29,177
4135,SKU-004135,Programmable context-sensitive process improvement,11,76,818.29,329.7,40,189
4136,SKU-004136,Customer-focused uniform ability,8,57,925.7,469.9,31,103
4137,SKU-004137,Profound uniform algorithm,10,28,585.72,393.2,36,115
4138,SKU-004138,Seamless neutral access,17,94,75.64,48.8,29,131
4139,SKU-004139,Open-source zero-defect benchmark,15,1,275.8,165.15,36,178
4140,SKU-004140,Configurable disintermediate capacity,10,5,200.49,107.79,15,170
4141,SKU-004141,Multi-channeled 6thgeneration architecture,13,48,502.41,408.46,33,143
4142,SKU-004142,Programmable homogeneous data-warehouse,5,72,259.99,188.4,9,52
4143,SKU-004143,User-friendly web-enabled ability,11,51,652.77,352.85,8,136
4144,SKU-004144,Universal responsive task-force,10,15,271.59,163.61,8,196
4145,SKU-004145,Optional homogeneous budgetary management,14,87,407.55,209.0,9,137
4146,SKU-004146,Open-architected 3rdgeneration website,6,38,149.63,101.1,23,145
4147,SKU-004147,Reverse-engineered background migration,3,38,368.1,194.76,18,108
4148,SKU-004148,Organized full-range knowledgebase,11,47,699.68,390.88,21,150
4149,SKU-004149,Ergonomic encompassing time-frame,6,54,691.18,404.2,6,145
4150,SKU-004150,Integrated real-time strategy,14,76,182.34,101.3,30,146
4151,SKU-004151,Persistent web-enabled functionalities,17,72,616.44,373.6,7,123
4152,SKU-004152,Operative directional function,17,57,71.14,57.37,21,135
4153,SKU-004153,Front-line local pricing structure,2,22,131.31,55.17,15,103
4154,SKU-004154,Extended asymmetric software,6,11,619.51,452.2,17,120
4155,SKU-004155,Organic real-time pricing structure,1,6,621.83,437.91,35,97
4156,SKU-004156,Realigned mobile capacity,8,8,347.92,177.51,29,103
4157,SKU-004157,Progressive dedicated intranet,3,83,759.14,483.53,48,144
4158,SKU-004158,Pre-emptive logistical matrices,13,63,86.8,57.6,43,142
4159,SKU-004159,De-engineered uniform capacity,9,77,806.79,413.74,29,172
4160,SKU-004160,Operative methodical functionalities,11,100,198.78,113.59,33,199
4161,SKU-004161,Integrated full-range firmware,1,21,110.02,62.16,39,121
4162,SKU-004162,User-centric multi-tasking challenge,13,76,792.38,463.38,33,153
4163,SKU-004163,Synergistic human-resource info-mediaries,16,35,382.66,294.35,39,183
4164,SKU-004164,Advanced multi-state throughput,16,67,390.53,220.64,32,109
4165,SKU-004165,Front-line fresh-thinking paradigm,2,96,553.38,291.1,44,123
4166,SKU-004166,Fundamental maximized focus group,6,59,431.0,314.6,8,165
4167,SKU-004167,Mandatory uniform collaboration,16,72,97.1,72.46,31,66
4168,SKU-004168,Persevering solution-oriented complexity,16,36,44.58,33.77,8,166
4169,SKU-004169,Decentralized eco-centric implementation,1,31,292.12,164.11,33,189
4170,SKU-004170,Intuitive incremental model,4,87,114.44,88.71,6,193
4171,SKU-004171,Proactive mission-critical knowledgebase,1,93,564.18,335.82,35,141
4172,SKU-004172,Streamlined systematic process improvement,7,77,29.63,17.13,45,94
4173,SKU-004173,Polarized system-worthy throughput,10,99,298.15,167.5,48,150
4174,SKU-004174,Polarized zero-defect matrices,3,67,826.04,419.31,30,96
4175,SKU-004175,Virtual multi-tasking installation,3,52,408.41,210.52,19,107
4176,SKU-004176,Public-key bottom-line encoding,1,26,496.07,393.71,14,154
4177,SKU-004177,Assimilated reciprocal extranet,13,51,94.36,68.38,28,120
4178,SKU-004178,Vision-oriented foreground definition,13,39,380.41,292.62,22,113
4179,SKU-004179,Customer-focused clear-thinking benchmark,15,49,571.64,420.32,15,62
4180,SKU-004180,Total context-sensitive moderator,8,33,884.81,465.69,37,91
4181,SKU-004181,Reverse-engineered cohesive adapter,12,32,509.83,274.1,29,132
4182,SKU-004182,Progressive interactive process improvement,14,77,23.19,15.36,7,59
4183,SKU-004183,Ergonomic background toolset,11,18,604.65,476.1,24,53
4184,SKU-004184,Sharable logistical Graphic Interface,17,89,683.68,488.34,22,87
4185,SKU-004185,Enhanced mission-critical knowledge user,7,31,488.33,238.54,19,111
4186,SKU-004186,Integrated coherent adapter,3,71,759.03,426.42,22,115
4187,SKU-004187,Multi-tiered attitude-oriented instruction set,6,74,614.12,409.41,50,143
4188,SKU-004188,Cloned 24/7 data-warehouse,3,69,40.7,29.93,24,66
4189,SKU-004189,Synchronized contextually-based productivity,14,48,429.46,327.83,13,104
4190,SKU-004190,Total high-level forecast,14,96,195.23,132.81,9,82
4191,SKU-004191,Virtual well-modulated moratorium,9,95,538.68,420.84,31,166
4192,SKU-004192,Innovative systematic application,3,78,461.8,347.22,37,94
4193,SKU-004193,Synergistic demand-driven groupware,7,44,501.84,363.65,45,117
4194,SKU-004194,Universal intermediate capacity,14,96,763.61,424.23,46,50
4195,SKU-004195,Fully-configurable zero tolerance middleware,10,92,506.05,256.88,34,135
4196,SKU-004196,Virtual eco-centric time-frame,2,60,845.65,435.9,48,119
4197,SKU-004197,Multi-layered tangible monitoring,5,86,381.73,318.11,21,63
4198,SKU-004198,Future-proofed intangible structure,12,10,773.07,390.44,13,65
4199,SKU-004199,Self-enabling secondary Internet solution,4,13,382.32,207.78,44,139
4200,SKU-004200,Sharable leadingedge collaboration,11,31,503.87,396.75,5,109
4201,SKU-004201,Integrated discrete task-force,9,35,92.35,62.4,13,190
4202,SKU-004202,Synergistic 3rdgeneration approach,6,100,14.36,10.88,18,77
4203,SKU-004203,Realigned modular encryption,1,44,474.32,296.45,48,98
4204,SKU-004204,Virtual encompassing productivity,7,24,389.09,299.3,44,90
4205,SKU-004205,Managed systemic hierarchy,12,91,588.24,452.49,27,147
4206,SKU-004206,Proactive holistic info-mediaries,12,94,745.49,421.18,33,189
4207,SKU-004207,Fully-configurable real-time paradigm,10,27,627.05,356.28,9,57
4208,SKU-004208,Profit-focused multimedia help-desk,15,71,735.94,298.87,33,185
4209,SKU-004209,Re-contextualized global matrices,6,93,880.21,473.23,37,112
4210,SKU-004210,Compatible next generation portal,14,47,650.17,311.57,45,200
4211,SKU-004211,Versatile scalable solution,1,58,665.88,440.98,23,137
4212,SKU-004212,Intuitive systematic synergy,13,82,826.08,446.53,34,50
4213,SKU-004213,Cross-platform national workforce,17,58,722.61,460.26,27,183
4214,SKU-004214,Reactive 5thgeneration secured line,5,5,406.15,233.42,36,137
4215,SKU-004215,Function-based impactful utilization,2,60,683.76,455.84,23,103
4216,SKU-004216,Public-key eco-centric matrices,16,25,397.94,299.2,44,92
4217,SKU-004217,Function-based zero-defect flexibility,1,88,41.74,23.19,35,110
4218,SKU-004218,Streamlined regional synergy,1,16,779.07,327.12,9,96
4219,SKU-004219,Object-based mobile contingency,3,95,62.64,31.96,30,114
4220,SKU-004220,Vision-oriented hybrid instruction set,14,36,1179.75,477.16,35,66
4221,SKU-004221,Enterprise-wide leadingedge Graphical User Interface,14,47,23.93,16.62,13,56
4222,SKU-004222,Virtual web-enabled core,1,84,524.18,280.31,5,69
4223,SKU-004223,Progressive directional conglomeration,3,43,686.88,379.49,15,195
4224,SKU-004224,Implemented asymmetric workforce,13,49,783.21,480.5,50,118
4225,SKU-004225,Implemented client-server open architecture,8,13,142.22,109.4,30,175
4226,SKU-004226,Multi-tiered user-facing extranet,9,61,101.11,73.27,12,59
4227,SKU-004227,Optional logistical project,8,63,334.22,196.6,34,185
4228,SKU-004228,Function-based bottom-line moratorium,4,6,522.1,274.79,8,167
4229,SKU-004229,Switchable eco-centric leverage,2,93,139.02,84.77,11,74
4230,SKU-004230,Object-based encompassing Local Area Network,14,95,466.69,235.7,26,188
4231,SKU-004231,Multi-lateral local parallelism,1,29,635.96,324.47,19,152
4232,SKU-004232,Reverse-engineered web-enabled superstructure,9,99,585.7,323.59,36,71
4233,SKU-004233,Polarized multi-tasking forecast,13,41,834.99,428.2,15,105
4234,SKU-004234,Intuitive didactic core,9,28,539.24,396.5,6,117
4235,SKU-004235,Persistent 5thgeneration ability,1,20,410.4,315.69,30,169
4236,SKU-004236,Monitored dedicated workforce,14,38,283.28,180.43,50,72
4237,SKU-004237,Devolved global artificial intelligence,4,61,814.19,487.54,14,101
4238,SKU-004238,Diverse background leverage,6,50,46.31,28.24,19,113
4239,SKU-004239,Fundamental neutral productivity,1,69,868.34,445.3,49,181
4240,SKU-004240,Multi-layered motivating adapter,10,39,520.49,367.54,49,109
4241,SKU-004241,Vision-oriented maximized matrices,5,12,60.78,32.5,11,84
4242,SKU-004242,Customer-focused 24hour open system,17,13,380.36,229.13,47,166
4243,SKU-004243,De-engineered attitude-oriented groupware,5,54,315.37,214.54,35,101
4244,SKU-004244,Organized well-modulated ability,13,69,551.24,425.83,31,184
4245,SKU-004245,User-centric fault-tolerant attitude,10,61,508.8,332.55,20,139
4246,SKU-004246,Reactive non-volatile groupware,7,82,692.65,449.77,34,124
4247,SKU-004247,Persevering leadingedge implementation,16,92,136.4,97.43,35,106
4248,SKU-004248,Networked 5thgeneration definition,6,86,597.8,350.73,46,113
4249,SKU-004249,Up-sized 3rdgeneration pricing structure,12,92,523.0,338.61,46,65
4250,SKU-004250,Stand-alone zero administration attitude,13,94,503.37,349.56,47,106
4251,SKU-004251,Integrated mobile matrix,5,44,135.93,74.28,50,157
4252,SKU-004252,Sharable secondary portal,12,88,59.7,40.89,48,108
4253,SKU-004253,Versatile systemic paradigm,1,56,205.38,119.99,16,190
4254,SKU-004254,Up-sized tangible superstructure,14,51,534.35,378.97,8,99
4255,SKU-004255,Configurable scalable model,7,34,22.65,15.73,17,120
4256,SKU-004256,Fully-configurable fresh-thinking Internet solution,17,8,637.97,419.72,49,183
4257,SKU-004257,Pre-emptive client-server frame,9,13,350.28,257.56,50,158
4258,SKU-004258,Pre-emptive value-added frame,8,3,536.69,239.49,44,154
4259,SKU-004259,Exclusive client-driven infrastructure,17,31,294.81,148.63,24,183
4260,SKU-004260,Managed bi-directional instruction set,6,72,433.78,249.3,50,200
4261,SKU-004261,Fundamental multi-tasking utilization,5,49,32.7,22.71,13,162
4262,SKU-004262,Enterprise-wide global model,4,17,571.33,246.26,47,193
4263,SKU-004263,Face-to-face encompassing ability,9,14,707.57,468.59,44,163
4264,SKU-004264,Persistent interactive Graphical User Interface,6,99,593.11,445.95,13,127
4265,SKU-004265,Managed well-modulated budgetary management,14,76,344.91,207.78,16,67
4266,SKU-004266,Customer-focused dynamic hub,5,81,391.89,246.47,40,126
4267,SKU-004267,Universal responsive Graphic Interface,1,81,220.13,169.33,6,140
4268,SKU-004268,Managed tertiary moderator,2,63,775.23,414.56,31,157
4269,SKU-004269,Innovative bifurcated definition,8,16,268.39,161.68,16,166
4270,SKU-004270,Visionary disintermediate customer loyalty,12,78,378.84,225.5,23,188
4271,SKU-004271,Multi-lateral clear-thinking forecast,4,50,122.51,92.81,5,98
4272,SKU-004272,Customer-focused mobile interface,12,40,628.92,452.46,31,77
4273,SKU-004273,Reduced solution-oriented benchmark,2,84,846.5,415.33,11,124
4274,SKU-004274,Re-contextualized secondary protocol,3,81,444.15,346.99,15,197
4275,SKU-004275,Programmable eco-centric forecast,1,87,366.56,261.83,11,84
4276,SKU-004276,Pre-emptive tangible benchmark,11,50,556.63,236.6,46,178
4277,SKU-004277,Cross-platform systemic knowledge user,10,35,306.67,175.24,36,195
4278,SKU-004278,Adaptive stable core,1,97,780.42,467.32,39,90
4279,SKU-004279,Fundamental bandwidth-monitored portal,13,42,132.46,87.72,40,125
4280,SKU-004280,Operative eco-centric Graphic Interface,5,54,28.92,18.19,45,131
4281,SKU-004281,Advanced composite encoding,13,41,478.57,286.57,31,95
4282,SKU-004282,Advanced high-level paradigm,1,86,362.95,213.5,12,184
4283,SKU-004283,Adaptive 24hour groupware,7,59,834.41,395.7,39,89
